museum,accession,record_url,mint_hint,weight_g,diam_mm
BnF,cb41744769h,https://gallica.bnf.fr/ark:/12148/cb41744769h,neapolis,,
BnF,cb41744770q,https://gallica.bnf.fr/ark:/12148/cb41744770q,neapolis,,
BnF,cb417447712,https://gallica.bnf.fr/ark:/12148/cb417447712,neapolis,,
BnF,cb41744772d,https://gallica.bnf.fr/ark:/12148/cb41744772d,neapolis,6.55,21.0
BnF,cb41744773r,https://gallica.bnf.fr/ark:/12148/cb41744773r,neapolis,,
BnF,cb417447743,https://gallica.bnf.fr/ark:/12148/cb417447743,neapolis,,
BnF,cb41744775f,https://gallica.bnf.fr/ark:/12148/cb41744775f,neapolis,,
BnF,cb41744776s,https://gallica.bnf.fr/ark:/12148/cb41744776s,neapolis,,
BnF,cb417447774,https://gallica.bnf.fr/ark:/12148/cb417447774,neapolis,,
BnF,cb41744778g,https://gallica.bnf.fr/ark:/12148/cb41744778g,neapolis,,
BnF,cb41744779t,https://gallica.bnf.fr/ark:/12148/cb41744779t,neapolis,,
BnF,cb417447801,https://gallica.bnf.fr/ark:/12148/cb417447801,neapolis,,
BnF,cb41744781c,https://gallica.bnf.fr/ark:/12148/cb41744781c,neapolis,,
BnF,cb41744782q,https://gallica.bnf.fr/ark:/12148/cb41744782q,neapolis,,
BnF,cb417447832,https://gallica.bnf.fr/ark:/12148/cb417447832,neapolis,,
BnF,cb41744784d,https://gallica.bnf.fr/ark:/12148/cb41744784d,neapolis,,
BnF,cb41744785r,https://gallica.bnf.fr/ark:/12148/cb41744785r,neapolis,,
BnF,cb417447863,https://gallica.bnf.fr/ark:/12148/cb417447863,neapolis,,
BnF,cb41744787f,https://gallica.bnf.fr/ark:/12148/cb41744787f,neapolis,0.7,8.0
BnF,cb41744788s,https://gallica.bnf.fr/ark:/12148/cb41744788s,neapolis,,
BnF,cb417447894,https://gallica.bnf.fr/ark:/12148/cb417447894,neapolis,6.47,18.0
BnF,cb41744790b,https://gallica.bnf.fr/ark:/12148/cb41744790b,neapolis,,
BnF,cb41744791p,https://gallica.bnf.fr/ark:/12148/cb41744791p,neapolis,,
BnF,cb417447921,https://gallica.bnf.fr/ark:/12148/cb417447921,neapolis,,
BnF,cb41744793c,https://gallica.bnf.fr/ark:/12148/cb41744793c,neapolis,,
BnF,cb41744794q,https://gallica.bnf.fr/ark:/12148/cb41744794q,neapolis,,
BnF,cb417447952,https://gallica.bnf.fr/ark:/12148/cb417447952,neapolis,,
BnF,cb41744796d,https://gallica.bnf.fr/ark:/12148/cb41744796d,neapolis,,
BnF,cb41744797r,https://gallica.bnf.fr/ark:/12148/cb41744797r,neapolis,,
BnF,cb41744808k,https://gallica.bnf.fr/ark:/12148/cb41744808k,suessa_aurunca,,
BnF,cb41744809x,https://gallica.bnf.fr/ark:/12148/cb41744809x,suessa_aurunca,,
BnF,cb417448104,https://gallica.bnf.fr/ark:/12148/cb417448104,suessa_aurunca,,
BnF,cb41744812t,https://gallica.bnf.fr/ark:/12148/cb41744812t,suessa_aurunca,,
BnF,cb417448135,https://gallica.bnf.fr/ark:/12148/cb417448135,suessa_aurunca,5.04,19.0
BnF,cb41744814h,https://gallica.bnf.fr/ark:/12148/cb41744814h,teanum_sidicinum,,
BnF,cb41744815v,https://gallica.bnf.fr/ark:/12148/cb41744815v,teanum_sidicinum,,
BnF,cb417448166,https://gallica.bnf.fr/ark:/12148/cb417448166,teanum_sidicinum,,
BnF,cb41744817j,https://gallica.bnf.fr/ark:/12148/cb41744817j,teanum_sidicinum,,
BnF,cb41744818w,https://gallica.bnf.fr/ark:/12148/cb41744818w,teanum_sidicinum,,
BnF,cb417448197,https://gallica.bnf.fr/ark:/12148/cb417448197,volcei,,
BnF,cb41744820f,https://gallica.bnf.fr/ark:/12148/cb41744820f,arpi,,
BnF,cb41744824t,https://gallica.bnf.fr/ark:/12148/cb41744824t,arpi,,
BnF,cb41744826h,https://gallica.bnf.fr/ark:/12148/cb41744826h,ausculum,,
BnF,cb417448313,https://gallica.bnf.fr/ark:/12148/cb417448313,canusium,,
BnF,cb41744835g,https://gallica.bnf.fr/ark:/12148/cb41744835g,teate,6.5,19.0
BnF,cb41744836t,https://gallica.bnf.fr/ark:/12148/cb41744836t,tarentum,7.4,17.0
BnF,cb417448375,https://gallica.bnf.fr/ark:/12148/cb417448375,venusia,,
BnF,cb41744838h,https://gallica.bnf.fr/ark:/12148/cb41744838h,venusia,,
BnF,cb41744839v,https://gallica.bnf.fr/ark:/12148/cb41744839v,venusia,,
BnF,cb41744842r,https://gallica.bnf.fr/ark:/12148/cb41744842r,tarentum,,
BnF,cb417448433,https://gallica.bnf.fr/ark:/12148/cb417448433,tarentum,,
BnF,cb41744844f,https://gallica.bnf.fr/ark:/12148/cb41744844f,tarentum,,
BnF,cb41744845s,https://gallica.bnf.fr/ark:/12148/cb41744845s,tarentum,,
BnF,cb417448464,https://gallica.bnf.fr/ark:/12148/cb417448464,tarentum,,
BnF,cb41744847g,https://gallica.bnf.fr/ark:/12148/cb41744847g,tarentum,,
BnF,cb41744848t,https://gallica.bnf.fr/ark:/12148/cb41744848t,tarentum,,
BnF,cb41744850c,https://gallica.bnf.fr/ark:/12148/cb41744850c,tarentum,,
BnF,cb41744851q,https://gallica.bnf.fr/ark:/12148/cb41744851q,tarentum,,
BnF,cb417448522,https://gallica.bnf.fr/ark:/12148/cb417448522,tarentum,,
BnF,cb41744853d,https://gallica.bnf.fr/ark:/12148/cb41744853d,tarentum,2.15,11.0
BnF,cb41744854r,https://gallica.bnf.fr/ark:/12148/cb41744854r,tarentum,,
BnF,cb417448553,https://gallica.bnf.fr/ark:/12148/cb417448553,tarentum,,
BnF,cb41744856f,https://gallica.bnf.fr/ark:/12148/cb41744856f,tarentum,,
BnF,cb41744857s,https://gallica.bnf.fr/ark:/12148/cb41744857s,tarentum,,
BnF,cb417448584,https://gallica.bnf.fr/ark:/12148/cb417448584,tarentum,,
BnF,cb41744859g,https://gallica.bnf.fr/ark:/12148/cb41744859g,tarentum,,
BnF,cb41744860p,https://gallica.bnf.fr/ark:/12148/cb41744860p,tarentum,,
BnF,cb417448611,https://gallica.bnf.fr/ark:/12148/cb417448611,tarentum,,
BnF,cb41744862c,https://gallica.bnf.fr/ark:/12148/cb41744862c,tarentum,,
BnF,cb41744863q,https://gallica.bnf.fr/ark:/12148/cb41744863q,tarentum,0.45,7.0
BnF,cb417448642,https://gallica.bnf.fr/ark:/12148/cb417448642,tarentum,,
BnF,cb41744865d,https://gallica.bnf.fr/ark:/12148/cb41744865d,tarentum,,
BnF,cb41744866r,https://gallica.bnf.fr/ark:/12148/cb41744866r,tarentum,,
BnF,cb417448673,https://gallica.bnf.fr/ark:/12148/cb417448673,tarentum,8.12,18.0
BnF,cb41744868f,https://gallica.bnf.fr/ark:/12148/cb41744868f,tarentum,,
BnF,cb41744869s,https://gallica.bnf.fr/ark:/12148/cb41744869s,tarentum,8.02,19.0
BnF,cb417448700,https://gallica.bnf.fr/ark:/12148/cb417448700,tarentum,8.01,19.0
BnF,cb41744871b,https://gallica.bnf.fr/ark:/12148/cb41744871b,tarentum,8.15,18.0
BnF,cb41744872p,https://gallica.bnf.fr/ark:/12148/cb41744872p,tarentum,7.98,23.0
BnF,cb417448731,https://gallica.bnf.fr/ark:/12148/cb417448731,tarentum,,
BnF,cb41744874c,https://gallica.bnf.fr/ark:/12148/cb41744874c,tarentum,,
BnF,cb41744875q,https://gallica.bnf.fr/ark:/12148/cb41744875q,tarentum,,
BnF,cb417448762,https://gallica.bnf.fr/ark:/12148/cb417448762,tarentum,,
BnF,cb41744877d,https://gallica.bnf.fr/ark:/12148/cb41744877d,tarentum,,
BnF,cb41744878r,https://gallica.bnf.fr/ark:/12148/cb41744878r,tarentum,,
BnF,cb417448793,https://gallica.bnf.fr/ark:/12148/cb417448793,tarentum,,
BnF,cb417448809,https://gallica.bnf.fr/ark:/12148/cb417448809,tarentum,,
BnF,cb41744881n,https://gallica.bnf.fr/ark:/12148/cb41744881n,tarentum,,
BnF,cb417448820,https://gallica.bnf.fr/ark:/12148/cb417448820,tarentum,,
BnF,cb41744883b,https://gallica.bnf.fr/ark:/12148/cb41744883b,tarentum,,
BnF,cb41744884p,https://gallica.bnf.fr/ark:/12148/cb41744884p,tarentum,,
BnF,cb417448851,https://gallica.bnf.fr/ark:/12148/cb417448851,tarentum,,
BnF,cb41744886c,https://gallica.bnf.fr/ark:/12148/cb41744886c,tarentum,8.0,22.0
BnF,cb41744887q,https://gallica.bnf.fr/ark:/12148/cb41744887q,tarentum,,
BnF,cb417448882,https://gallica.bnf.fr/ark:/12148/cb417448882,tarentum,,
BnF,cb41744889d,https://gallica.bnf.fr/ark:/12148/cb41744889d,tarentum,,
BnF,cb41744890m,https://gallica.bnf.fr/ark:/12148/cb41744890m,tarentum,,
BnF,cb41744891z,https://gallica.bnf.fr/ark:/12148/cb41744891z,tarentum,,
BnF,cb417448929,https://gallica.bnf.fr/ark:/12148/cb417448929,tarentum,,
BnF,cb41744893n,https://gallica.bnf.fr/ark:/12148/cb41744893n,tarentum,,
BnF,cb417448940,https://gallica.bnf.fr/ark:/12148/cb417448940,tarentum,,
BnF,cb41744895b,https://gallica.bnf.fr/ark:/12148/cb41744895b,tarentum,,
BnF,cb41744896p,https://gallica.bnf.fr/ark:/12148/cb41744896p,tarentum,,
BnF,cb417448971,https://gallica.bnf.fr/ark:/12148/cb417448971,tarentum,,
BnF,cb41744898c,https://gallica.bnf.fr/ark:/12148/cb41744898c,tarentum,,
BnF,cb41744899q,https://gallica.bnf.fr/ark:/12148/cb41744899q,tarentum,7.82,20.0
BnF,cb417449003,https://gallica.bnf.fr/ark:/12148/cb417449003,tarentum,,
BnF,cb41744901f,https://gallica.bnf.fr/ark:/12148/cb41744901f,tarentum,,
BnF,cb41744902s,https://gallica.bnf.fr/ark:/12148/cb41744902s,tarentum,,
BnF,cb417449034,https://gallica.bnf.fr/ark:/12148/cb417449034,tarentum,,
BnF,cb41744904g,https://gallica.bnf.fr/ark:/12148/cb41744904g,tarentum,,
BnF,cb41744905t,https://gallica.bnf.fr/ark:/12148/cb41744905t,tarentum,7.9,20.0
BnF,cb417449065,https://gallica.bnf.fr/ark:/12148/cb417449065,tarentum,7.95,20.0
BnF,cb41744907h,https://gallica.bnf.fr/ark:/12148/cb41744907h,tarentum,7.85,21.0
BnF,cb41744908v,https://gallica.bnf.fr/ark:/12148/cb41744908v,tarentum,7.9,22.0
BnF,cb417449096,https://gallica.bnf.fr/ark:/12148/cb417449096,tarentum,,
BnF,cb41744910d,https://gallica.bnf.fr/ark:/12148/cb41744910d,tarentum,7.39,18.0
BnF,cb41744911r,https://gallica.bnf.fr/ark:/12148/cb41744911r,tarentum,7.9,19.0
BnF,cb417449123,https://gallica.bnf.fr/ark:/12148/cb417449123,tarentum,,
BnF,cb41744913f,https://gallica.bnf.fr/ark:/12148/cb41744913f,tarentum,6.5,17.0
BnF,cb41744914s,https://gallica.bnf.fr/ark:/12148/cb41744914s,tarentum,6.53,19.0
BnF,cb417449154,https://gallica.bnf.fr/ark:/12148/cb417449154,tarentum,6.4,18.0
BnF,cb41744916g,https://gallica.bnf.fr/ark:/12148/cb41744916g,tarentum,6.55,19.0
BnF,cb41744917t,https://gallica.bnf.fr/ark:/12148/cb41744917t,tarentum,,
BnF,cb417449185,https://gallica.bnf.fr/ark:/12148/cb417449185,tarentum,6.46,19.0
BnF,cb41744919h,https://gallica.bnf.fr/ark:/12148/cb41744919h,tarentum,6.27,19.0
BnF,cb41744920q,https://gallica.bnf.fr/ark:/12148/cb41744920q,tarentum,6.5,20.0
BnF,cb417449212,https://gallica.bnf.fr/ark:/12148/cb417449212,tarentum,3.19,18.0
BnF,cb41744922d,https://gallica.bnf.fr/ark:/12148/cb41744922d,tarentum,,
BnF,cb41744923r,https://gallica.bnf.fr/ark:/12148/cb41744923r,tarentum,7.75,20.0
BnF,cb417449243,https://gallica.bnf.fr/ark:/12148/cb417449243,tarentum,7.72,19.0
BnF,cb41744925f,https://gallica.bnf.fr/ark:/12148/cb41744925f,tarentum,,
BnF,cb41744926s,https://gallica.bnf.fr/ark:/12148/cb41744926s,tarentum,,
BnF,cb417449274,https://gallica.bnf.fr/ark:/12148/cb417449274,tarentum,,
BnF,cb41744928g,https://gallica.bnf.fr/ark:/12148/cb41744928g,tarentum,,
BnF,cb41744929t,https://gallica.bnf.fr/ark:/12148/cb41744929t,tarentum,,
BnF,cb417449301,https://gallica.bnf.fr/ark:/12148/cb417449301,tarentum,,
BnF,cb41744931c,https://gallica.bnf.fr/ark:/12148/cb41744931c,tarentum,,
BnF,cb417449332,https://gallica.bnf.fr/ark:/12148/cb417449332,tarentum,,
BnF,cb41744934d,https://gallica.bnf.fr/ark:/12148/cb41744934d,tarentum,,
BnF,cb41744935r,https://gallica.bnf.fr/ark:/12148/cb41744935r,tarentum,,
BnF,cb417449363,https://gallica.bnf.fr/ark:/12148/cb417449363,tarentum,,
BnF,cb41744937f,https://gallica.bnf.fr/ark:/12148/cb41744937f,tarentum,0.9,12.0
BnF,cb41744938s,https://gallica.bnf.fr/ark:/12148/cb41744938s,tarentum,0.95,11.0
BnF,cb417449394,https://gallica.bnf.fr/ark:/12148/cb417449394,tarentum,1.02,11.0
BnF,cb41744940b,https://gallica.bnf.fr/ark:/12148/cb41744940b,tarentum,1.02,11.0
BnF,cb41744941p,https://gallica.bnf.fr/ark:/12148/cb41744941p,tarentum,,
BnF,cb417449421,https://gallica.bnf.fr/ark:/12148/cb417449421,tarentum,,
BnF,cb41744943c,https://gallica.bnf.fr/ark:/12148/cb41744943c,tarentum,,
BnF,cb41744944q,https://gallica.bnf.fr/ark:/12148/cb41744944q,tarentum,,
BnF,cb417449452,https://gallica.bnf.fr/ark:/12148/cb417449452,tarentum,,
BnF,cb41744946d,https://gallica.bnf.fr/ark:/12148/cb41744946d,tarentum,,
BnF,cb41744947r,https://gallica.bnf.fr/ark:/12148/cb41744947r,tarentum,,
BnF,cb417449483,https://gallica.bnf.fr/ark:/12148/cb417449483,tarentum,,
BnF,cb41744949f,https://gallica.bnf.fr/ark:/12148/cb41744949f,tarentum,,
BnF,cb41744950n,https://gallica.bnf.fr/ark:/12148/cb41744950n,tarentum,,
BnF,cb417449510,https://gallica.bnf.fr/ark:/12148/cb417449510,tarentum,,
BnF,cb41744952b,https://gallica.bnf.fr/ark:/12148/cb41744952b,tarentum,0.56,10.0
BnF,cb41744953p,https://gallica.bnf.fr/ark:/12148/cb41744953p,tarentum,0.61,9.0
BnF,cb417449541,https://gallica.bnf.fr/ark:/12148/cb417449541,tarentum,0.58,7.0
BnF,cb41744955c,https://gallica.bnf.fr/ark:/12148/cb41744955c,tarentum,0.67,9.0
BnF,cb41744956q,https://gallica.bnf.fr/ark:/12148/cb41744956q,tarentum,0.55,11.0
BnF,cb417449572,https://gallica.bnf.fr/ark:/12148/cb417449572,tarentum,0.55,9.0
BnF,cb41744958d,https://gallica.bnf.fr/ark:/12148/cb41744958d,tarentum,0.58,10.0
BnF,cb41744960z,https://gallica.bnf.fr/ark:/12148/cb41744960z,tarentum,0.54,10.0
BnF,cb41744962n,https://gallica.bnf.fr/ark:/12148/cb41744962n,tarentum,0.6,10.0
BnF,cb417449630,https://gallica.bnf.fr/ark:/12148/cb417449630,tarentum,0.58,10.0
BnF,cb41744965p,https://gallica.bnf.fr/ark:/12148/cb41744965p,tarentum,0.55,11.0
BnF,cb417449692,https://gallica.bnf.fr/ark:/12148/cb417449692,tarentum,0.58,11.0
BnF,cb417449708,https://gallica.bnf.fr/ark:/12148/cb417449708,tarentum,0.53,9.0
BnF,cb41744972z,https://gallica.bnf.fr/ark:/12148/cb41744972z,tarentum,0.65,9.0
BnF,cb417449739,https://gallica.bnf.fr/ark:/12148/cb417449739,tarentum,,
BnF,cb41744974n,https://gallica.bnf.fr/ark:/12148/cb41744974n,tarentum,,
BnF,cb417449750,https://gallica.bnf.fr/ark:/12148/cb417449750,tarentum,,
BnF,cb41744976b,https://gallica.bnf.fr/ark:/12148/cb41744976b,tarentum,,
BnF,cb41744977p,https://gallica.bnf.fr/ark:/12148/cb41744977p,tarentum,,
BnF,cb417449781,https://gallica.bnf.fr/ark:/12148/cb417449781,tarentum,,
BnF,cb41744979c,https://gallica.bnf.fr/ark:/12148/cb41744979c,tarentum,0.3,7.0
BnF,cb41744980k,https://gallica.bnf.fr/ark:/12148/cb41744980k,tarentum,0.16,7.0
BnF,cb41744981x,https://gallica.bnf.fr/ark:/12148/cb41744981x,tarentum,0.32,6.0
BnF,cb417449828,https://gallica.bnf.fr/ark:/12148/cb417449828,tarentum,0.16,7.0
BnF,cb41744983m,https://gallica.bnf.fr/ark:/12148/cb41744983m,tarentum,,
BnF,cb41744984z,https://gallica.bnf.fr/ark:/12148/cb41744984z,tarentum,0.17,6.0
BnF,cb417449859,https://gallica.bnf.fr/ark:/12148/cb417449859,tarentum,,
BnF,cb41744986n,https://gallica.bnf.fr/ark:/12148/cb41744986n,tarentum,0.19,7.0
BnF,cb417449870,https://gallica.bnf.fr/ark:/12148/cb417449870,tarentum,,
BnF,cb41744989p,https://gallica.bnf.fr/ark:/12148/cb41744989p,tarentum,,
BnF,cb41744990w,https://gallica.bnf.fr/ark:/12148/cb41744990w,tarentum,0.25,7.0
BnF,cb417449917,https://gallica.bnf.fr/ark:/12148/cb417449917,tarentum,,
BnF,cb41744992k,https://gallica.bnf.fr/ark:/12148/cb41744992k,tarentum,,
BnF,cb41744993x,https://gallica.bnf.fr/ark:/12148/cb41744993x,tarentum,,
BnF,cb41744995m,https://gallica.bnf.fr/ark:/12148/cb41744995m,tarentum,,
BnF,cb41744996z,https://gallica.bnf.fr/ark:/12148/cb41744996z,tarentum,0.26,6.0
BnF,cb417449979,https://gallica.bnf.fr/ark:/12148/cb417449979,tarentum,0.6,8.0
BnF,cb41744998n,https://gallica.bnf.fr/ark:/12148/cb41744998n,tarentum,,
BnF,cb417449990,https://gallica.bnf.fr/ark:/12148/cb417449990,tarentum,,
BnF,cb41745000v,https://gallica.bnf.fr/ark:/12148/cb41745000v,tarentum,0.57,9.0
BnF,cb417450016,https://gallica.bnf.fr/ark:/12148/cb417450016,tarentum,,
BnF,cb41745003w,https://gallica.bnf.fr/ark:/12148/cb41745003w,tarentum,,
BnF,cb417450047,https://gallica.bnf.fr/ark:/12148/cb417450047,tarentum,,
BnF,cb41745005k,https://gallica.bnf.fr/ark:/12148/cb41745005k,tarentum,,
BnF,cb417450078,https://gallica.bnf.fr/ark:/12148/cb417450078,tarentum,,
BnF,cb41745008m,https://gallica.bnf.fr/ark:/12148/cb41745008m,tarentum,,
BnF,cb41745009z,https://gallica.bnf.fr/ark:/12148/cb41745009z,tarentum,,
BnF,cb417450105,https://gallica.bnf.fr/ark:/12148/cb417450105,tarentum,,
BnF,cb41745012v,https://gallica.bnf.fr/ark:/12148/cb41745012v,tarentum,0.86,8.0
BnF,cb417450136,https://gallica.bnf.fr/ark:/12148/cb417450136,tarentum,0.12,5.0
BnF,cb41745014j,https://gallica.bnf.fr/ark:/12148/cb41745014j,tarentum,,
BnF,cb41745015w,https://gallica.bnf.fr/ark:/12148/cb41745015w,tarentum,0.1,5.0
BnF,cb417450167,https://gallica.bnf.fr/ark:/12148/cb417450167,tarentum,,
BnF,cb41745017k,https://gallica.bnf.fr/ark:/12148/cb41745017k,tarentum,,
BnF,cb41745018x,https://gallica.bnf.fr/ark:/12148/cb41745018x,tarentum,,
BnF,cb417450198,https://gallica.bnf.fr/ark:/12148/cb417450198,tarentum,,
BnF,cb417450256,https://gallica.bnf.fr/ark:/12148/cb417450256,heraclea,,
BnF,cb41745026j,https://gallica.bnf.fr/ark:/12148/cb41745026j,heraclea,,
BnF,cb41745027w,https://gallica.bnf.fr/ark:/12148/cb41745027w,heraclea,7.8,22.0
BnF,cb417450287,https://gallica.bnf.fr/ark:/12148/cb417450287,heraclea,,
BnF,cb41745029k,https://gallica.bnf.fr/ark:/12148/cb41745029k,heraclea,,
BnF,cb41745030s,https://gallica.bnf.fr/ark:/12148/cb41745030s,heraclea,7.8,25.0
BnF,cb417450314,https://gallica.bnf.fr/ark:/12148/cb417450314,heraclea,7.45,22.0
BnF,cb41745032g,https://gallica.bnf.fr/ark:/12148/cb41745032g,heraclea,6.66,21.0
BnF,cb41745033t,https://gallica.bnf.fr/ark:/12148/cb41745033t,heraclea,,
BnF,cb417450345,https://gallica.bnf.fr/ark:/12148/cb417450345,heraclea,,
BnF,cb41745035h,https://gallica.bnf.fr/ark:/12148/cb41745035h,heraclea,,
BnF,cb41745036v,https://gallica.bnf.fr/ark:/12148/cb41745036v,heraclea,,
BnF,cb417450376,https://gallica.bnf.fr/ark:/12148/cb417450376,heraclea,1.2,13.0
BnF,cb41745038j,https://gallica.bnf.fr/ark:/12148/cb41745038j,heraclea,,
BnF,cb41745039w,https://gallica.bnf.fr/ark:/12148/cb41745039w,heraclea,1.2,12.0
BnF,cb41745041f,https://gallica.bnf.fr/ark:/12148/cb41745041f,heraclea,,
BnF,cb41745042s,https://gallica.bnf.fr/ark:/12148/cb41745042s,heraclea,1.05,12.0
BnF,cb417450434,https://gallica.bnf.fr/ark:/12148/cb417450434,heraclea,,
BnF,cb41745044g,https://gallica.bnf.fr/ark:/12148/cb41745044g,heraclea,1.22,12.0
BnF,cb41745045t,https://gallica.bnf.fr/ark:/12148/cb41745045t,heraclea,1.1,12.0
BnF,cb417450465,https://gallica.bnf.fr/ark:/12148/cb417450465,heraclea,,
BnF,cb41745053f,https://gallica.bnf.fr/ark:/12148/cb41745053f,metapontum,2.6,14.0
BnF,cb41745054s,https://gallica.bnf.fr/ark:/12148/cb41745054s,metapontum,2.86,14.0
BnF,cb417450554,https://gallica.bnf.fr/ark:/12148/cb417450554,metapontum,8.0,28.0
BnF,cb41745056g,https://gallica.bnf.fr/ark:/12148/cb41745056g,metapontum,,
BnF,cb41745057t,https://gallica.bnf.fr/ark:/12148/cb41745057t,metapontum,,
BnF,cb417450585,https://gallica.bnf.fr/ark:/12148/cb417450585,metapontum,,
BnF,cb41745059h,https://gallica.bnf.fr/ark:/12148/cb41745059h,metapontum,,
BnF,cb41745060q,https://gallica.bnf.fr/ark:/12148/cb41745060q,metapontum,,
BnF,cb417450612,https://gallica.bnf.fr/ark:/12148/cb417450612,metapontum,7.95,21.0
BnF,cb41745062d,https://gallica.bnf.fr/ark:/12148/cb41745062d,metapontum,,
BnF,cb41745063r,https://gallica.bnf.fr/ark:/12148/cb41745063r,metapontum,,
BnF,cb417450643,https://gallica.bnf.fr/ark:/12148/cb417450643,metapontum,,
BnF,cb41745066s,https://gallica.bnf.fr/ark:/12148/cb41745066s,metapontum,,
BnF,cb417450674,https://gallica.bnf.fr/ark:/12148/cb417450674,metapontum,,
BnF,cb41745068g,https://gallica.bnf.fr/ark:/12148/cb41745068g,metapontum,,
BnF,cb41745069t,https://gallica.bnf.fr/ark:/12148/cb41745069t,metapontum,8.07,23.0
BnF,cb417450701,https://gallica.bnf.fr/ark:/12148/cb417450701,metapontum,,
BnF,cb41745071c,https://gallica.bnf.fr/ark:/12148/cb41745071c,metapontum,,
BnF,cb41745072q,https://gallica.bnf.fr/ark:/12148/cb41745072q,metapontum,7.66,21.0
BnF,cb417450732,https://gallica.bnf.fr/ark:/12148/cb417450732,metapontum,7.43,21.0
BnF,cb41745074d,https://gallica.bnf.fr/ark:/12148/cb41745074d,metapontum,,
BnF,cb41745075r,https://gallica.bnf.fr/ark:/12148/cb41745075r,metapontum,,
BnF,cb417450763,https://gallica.bnf.fr/ark:/12148/cb417450763,metapontum,,
BnF,cb41745077f,https://gallica.bnf.fr/ark:/12148/cb41745077f,metapontum,,
BnF,cb41745078s,https://gallica.bnf.fr/ark:/12148/cb41745078s,metapontum,,
BnF,cb417450794,https://gallica.bnf.fr/ark:/12148/cb417450794,metapontum,,
BnF,cb41745080b,https://gallica.bnf.fr/ark:/12148/cb41745080b,metapontum,7.85,21.0
BnF,cb41745081p,https://gallica.bnf.fr/ark:/12148/cb41745081p,metapontum,,
BnF,cb417450821,https://gallica.bnf.fr/ark:/12148/cb417450821,metapontum,,
BnF,cb41745083c,https://gallica.bnf.fr/ark:/12148/cb41745083c,metapontum,,
BnF,cb41745084q,https://gallica.bnf.fr/ark:/12148/cb41745084q,metapontum,,
BnF,cb41745086d,https://gallica.bnf.fr/ark:/12148/cb41745086d,metapontum,,
BnF,cb417450883,https://gallica.bnf.fr/ark:/12148/cb417450883,metapontum,,
BnF,cb41745089f,https://gallica.bnf.fr/ark:/12148/cb41745089f,metapontum,7.6,23.0
BnF,cb41745090n,https://gallica.bnf.fr/ark:/12148/cb41745090n,metapontum,7.51,21.0
BnF,cb417450910,https://gallica.bnf.fr/ark:/12148/cb417450910,metapontum,,
BnF,cb41745092b,https://gallica.bnf.fr/ark:/12148/cb41745092b,metapontum,,
BnF,cb41745093p,https://gallica.bnf.fr/ark:/12148/cb41745093p,metapontum,,
BnF,cb417450941,https://gallica.bnf.fr/ark:/12148/cb417450941,metapontum,,
BnF,cb41745095c,https://gallica.bnf.fr/ark:/12148/cb41745095c,metapontum,,
BnF,cb41745096q,https://gallica.bnf.fr/ark:/12148/cb41745096q,metapontum,,
BnF,cb417450972,https://gallica.bnf.fr/ark:/12148/cb417450972,metapontum,,
BnF,cb41745098d,https://gallica.bnf.fr/ark:/12148/cb41745098d,metapontum,,
BnF,cb41745099r,https://gallica.bnf.fr/ark:/12148/cb41745099r,metapontum,7.91,21.0
BnF,cb417451004,https://gallica.bnf.fr/ark:/12148/cb417451004,metapontum,,
BnF,cb41745101g,https://gallica.bnf.fr/ark:/12148/cb41745101g,metapontum,,
BnF,cb41745102t,https://gallica.bnf.fr/ark:/12148/cb41745102t,metapontum,,
BnF,cb417451035,https://gallica.bnf.fr/ark:/12148/cb417451035,metapontum,,
BnF,cb41745104h,https://gallica.bnf.fr/ark:/12148/cb41745104h,metapontum,,
